frame,time_sec,cell_id,x_px,y_px,cell_radius_px,crossed_80pct
939,31.300000,85,345.281,100,7,false
939,31.300000,259,278.587,439,7,false
939,31.300000,70,267.001,180,7,false
939,31.300000,236,293.514,18,7,false
939,31.300000,164,238.132,318,7,false
939,31.300000,177,185.425,495,7,false
939,31.300000,296,143.494,444,7,false
939,31.300000,208,80.607,463,7,false
939,31.300000,19,69.625,476,7,false
939,31.300000,283,64.817,356,7,false
939,31.300000,125,52.542,35,7,false
939,31.300000,55,46.954,399,7,false
939,31.300000,146,29.495,349,7,false
939,31.300000,110,15.561,363,7,false
940,31.333333,121,432.946,68,7,true
940,31.333333,145,439.738,17,7,true
940,31.333333,206,393.392,448,7,false
940,31.333333,222,456.530,38,7,true
940,31.333333,20,478.849,483,7,true
940,31.333333,238,373.489,398,7,false
940,31.333333,129,403.872,71,7,true
940,31.333333,85,352.327,100,7,false
940,31.333333,259,284.778,439,7,false
940,31.333333,70,273.210,180,7,false
940,31.333333,236,300.673,18,7,false
940,31.333333,164,245.574,318,7,false
940,31.333333,177,192.047,495,7,false
940,31.333333,296,151.466,444,7,false
940,31.333333,208,87.324,463,7,false
940,31.333333,19,76.587,476,7,false
940,31.333333,283,71.299,356,7,false
940,31.333333,125,60.049,35,7,false
940,31.333333,55,54.780,399,7,false
940,31.333333,146,36.869,349,7,false
940,31.333333,110,23.342,363,7,false
940,31.333333,202,7.006,338,7,false
940,31.333333,269,6.707,170,7,false
941,31.366667,121,438.643,68,7,true
941,31.366667,145,446.111,17,7,true
941,31.366667,206,399.093,448,7,false
941,31.366667,222,463.146,38,7,true
941,31.366667,20,486.216,483,7,true
941,31.366667,238,379.235,398,7,false
941,31.366667,129,411.215,71,7,true
941,31.366667,85,359.374,100,7,false
941,31.366667,259,290.968,439,7,false
941,31.366667,70,279.420,180,7,false
941,31.366667,236,307.832,18,7,false
941,31.366667,164,253.015,318,7,false
941,31.366667,177,198.669,495,7,false
941,31.366667,296,159.438,444,7,false
941,31.366667,208,94.041,463,7,false
941,31.366667,19,83.549,476,7,false
941,31.366667,283,77.781,356,7,false
941,31.366667,125,67.555,35,7,false
941,31.366667,55,62.605,399,7,false
941,31.366667,146,44.243,349,7,false
941,31.366667,110,31.123,363,7,false
941,31.366667,202,14.012,338,7,false
941,31.366667,269,13.414,170,7,false
942,31.400000,121,444.339,68,7,true
942,31.400000,145,452.484,17,7,true
942,31.400000,206,404.794,448,7,true
942,31.400000,222,469.763,38,7,true
942,31.400000,20,493.583,483,7,true
942,31.400000,238,384.981,398,7,false
942,31.400000,129,418.558,71,7,true
942,31.400000,85,366.420,100,7,false
942,31.400000,259,297.159,439,7,false
942,31.400000,70,285.629,180,7,false
942,31.400000,236,314.991,18,7,false
942,31.400000,164,260.457,318,7,false
942,31.400000,177,205.292,495,7,false
942,31.400000,296,167.410,444,7,false
942,31.400000,208,100.758,463,7,false
942,31.400000,19,90.512,476,7,false
942,31.400000,283,84.263,356,7,false
942,31.400000,125,75.061,35,7,false
942,31.400000,55,70.431,399,7,false
942,31.400000,146,51.617,349,7,false
942,31.400000,110,38.903,363,7,false
942,31.400000,202,21.017,338,7,false
942,31.400000,269,20.121,170,7,false
942,31.400000,172,6.955,196,7,false
943,31.433333,121,450.036,68,7,true
943,31.433333,145,458.857,17,7,true
943,31.433333,206,410.496,448,7,true
943,31.433333,222,476.379,38,7,true
943,31.433333,238,390.727,398,7,false
943,31.433333,129,425.901,71,7,true
943,31.433333,85,373.467,100,7,false
943,31.433333,259,303.350,439,7,false
943,31.433333,70,291.838,180,7,false
943,31.433333,236,322.149,18,7,false
943,31.433333,164,267.898,318,7,false
943,31.433333,177,211.914,495,7,false
943,31.433333,296,175.382,444,7,false
943,31.433333,208,107.476,463,7,false
943,31.433333,19,97.474,476,7,false
943,31.433333,283,90.744,356,7,false
943,31.433333,125,82.567,35,7,false
943,31.433333,55,78.256,399,7,false
943,31.433333,146,58.990,349,7,false
943,31.433333,110,46.684,363,7,false
943,31.433333,202,28.023,338,7,false
943,31.433333,269,26.828,170,7,false
943,31.433333,172,13.911,196,7,false
944,31.466667,121,455.733,68,7,true
944,31.466667,145,465.230,17,7,true
944,31.466667,206,416.197,448,7,true
944,31.466667,222,482.996,38,7,true
944,31.466667,238,396.473,398,7,false
944,31.466667,129,433.244,71,7,true
944,31.466667,85,380.514,100,7,false
944,31.466667,259,309.541,439,7,false
944,31.466667,70,298.048,180,7,false
944,31.466667,236,329.308,18,7,false
944,31.466667,164,275.340,318,7,false
944,31.466667,177,218.536,495,7,false
944,31.466667,296,183.354,444,7,false
944,31.466667,208,114.193,463,7,false
944,31.466667,19,104.437,476,7,false
944,31.466667,283,97.226,356,7,false
944,31.466667,125,90.073,35,7,false
944,31.466667,55,86.082,399,7,false
944,31.466667,146,66.364,349,7,false
944,31.466667,110,54.464,363,7,false
944,31.466667,202,35.029,338,7,false
944,31.466667,269,33.535,170,7,false
944,31.466667,172,20.866,196,7,false
945,31.500000,121,461.429,68,7,true
945,31.500000,145,471.603,17,7,true
945,31.500000,206,421.898,448,7,true
945,31.500000,222,489.612,38,7,true
945,31.500000,238,402.219,398,7,true
945,31.500000,129,440.587,71,7,true
945,31.500000,85,387.560,100,7,false
945,31.500000,259,315.732,439,7,false
945,31.500000,70,304.257,180,7,false
945,31.500000,236,336.467,18,7,false
945,31.500000,164,282.782,318,7,false
945,31.500000,177,225.159,495,7,false
945,31.500000,296,191.326,444,7,false
945,31.500000,208,120.910,463,7,false
945,31.500000,19,111.399,476,7,false
945,31.500000,283,103.708,356,7,false
945,31.500000,125,97.579,35,7,false
945,31.500000,55,93.908,399,7,false
945,31.500000,146,73.738,349,7,false
945,31.500000,110,62.245,363,7,false
945,31.500000,202,42.035,338,7,false
945,31.500000,269,40.242,170,7,false
945,31.500000,172,27.822,196,7,false
945,31.500000,179,7.221,290,7,false
946,31.533333,121,467.126,68,7,true
946,31.533333,145,477.976,17,7,true
946,31.533333,206,427.600,448,7,true
946,31.533333,222,496.228,38,7,true
946,31.533333,238,407.965,398,7,true
946,31.533333,129,447.931,71,7,true
946,31.533333,85,394.607,100,7,false
946,31.533333,259,321.922,439,7,false
946,31.533333,70,310.466,180,7,false
946,31.533333,236,343.626,18,7,false
946,31.533333,164,290.223,318,7,false
946,31.533333,177,231.781,495,7,false
946,31.533333,296,199.297,444,7,false
946,31.533333,208,127.627,463,7,false
946,31.533333,19,118.362,476,7,false
946,31.533333,283,110.190,356,7,false
946,31.533333,125,105.085,35,7,false
946,31.533333,55,101.733,399,7,false
946,31.533333,146,81.112,349,7,false
946,31.533333,110,70.026,363,7,false
946,31.533333,202,49.041,338,7,false
946,31.533333,269,46.949,170,7,false
946,31.533333,172,34.777,196,7,false
946,31.533333,179,14.442,290,7,false
946,31.533333,97,7.631,323,7,false
947,31.566667,121,472.823,68,7,true
947,31.566667,145,484.349,17,7,true
947,31.566667,206,433.301,448,7,true
947,31.566667,238,413.711,398,7,true
947,31.566667,129,455.274,71,7,true
947,31.566667,85,401.653,100,7,true
947,31.566667,259,328.113,439,7,false
947,31.566667,70,316.676,180,7,false
947,31.566667,236,350.785,18,7,false
947,31.566667,164,297.665,318,7,false
947,31.566667,177,238.403,495,7,false
947,31.566667,296,207.269,444,7,false
947,31.566667,208,134.345,463,7,false
947,31.566667,19,125.324,476,7,false
947,31.566667,283,116.671,356,7,false
947,31.566667,125,112.591,35,7,false
947,31.566667,55,109.559,399,7,false
947,31.566667,146,88.486,349,7,false
947,31.566667,110,77.806,363,7,false
947,31.566667,202,56.047,338,7,false
947,31.566667,269,53.656,170,7,false
947,31.566667,172,41.733,196,7,false
947,31.566667,179,21.663,290,7,false
947,31.566667,97,15.262,323,7,false
948,31.600000,121,478.519,68,7,true
948,31.600000,145,490.722,17,7,true
948,31.600000,206,439.002,448,7,true
948,31.600000,238,419.457,398,7,true
948,31.600000,129,462.617,71,7,true
948,31.600000,85,408.700,100,7,true
948,31.600000,259,334.304,439,7,false
948,31.600000,70,322.885,180,7,false
948,31.600000,236,357.944,18,7,false
948,31.600000,164,305.106,318,7,false
948,31.600000,177,245.026,495,7,false
948,31.600000,296,215.241,444,7,false
948,31.600000,208,141.062,463,7,false
948,31.600000,19,132.287,476,7,false
948,31.600000,283,123.153,356,7,false
948,31.600000,125,120.097,35,7,false
948,31.600000,55,117.385,399,7,false
948,31.600000,146,95.859,349,7,false
948,31.600000,110,85.587,363,7,false
948,31.600000,202,63.052,338,7,false
948,31.600000,269,60.363,170,7,false
948,31.600000,172,48.688,196,7,false
948,31.600000,179,28.884,290,7,false
948,31.600000,97,22.893,323,7,false
949,31.633333,121,484.216,68,7,true
949,31.633333,145,497.095,17,7,true
949,31.633333,206,444.704,448,7,true
949,31.633333,238,425.203,398,7,true
949,31.633333,129,469.960,71,7,true
949,31.633333,85,415.746,100,7,true
949,31.633333,259,340.495,439,7,false
949,31.633333,70,329.094,180,7,false
949,31.633333,236,365.103,18,7,false
949,31.633333,164,312.548,318,7,false
949,31.633333,177,251.648,495,7,false
949,31.633333,296,223.213,444,7,false
949,31.633333,208,147.779,463,7,false
949,31.633333,19,139.249,476,7,false
949,31.633333,283,129.635,356,7,false
949,31.633333,125,127.603,35,7,false
949,31.633333,55,125.210,399,7,false
949,31.633333,146,103.233,349,7,false
949,31.633333,110,93.368,363,7,false
949,31.633333,202,70.058,338,7,false
949,31.633333,269,67.070,170,7,false
949,31.633333,172,55.644,196,7,false
949,31.633333,179,36.105,290,7,false
949,31.633333,97,30.523,323,7,false
950,31.666667,121,489.913,68,7,true
950,31.666667,206,450.405,448,7,true
950,31.666667,238,430.949,398,7,true
950,31.666667,129,477.303,71,7,true
950,31.666667,85,422.793,100,7,true
950,31.666667,259,346.686,439,7,false
950,31.666667,70,335.304,180,7,false
950,31.666667,236,372.262,18,7,false
950,31.666667,164,319.990,318,7,false
950,31.666667,177,258.270,495,7,false
950,31.666667,296,231.185,444,7,false
950,31.666667,208,154.496,463,7,false
950,31.666667,19,146.212,476,7,false
950,31.666667,283,136.117,356,7,false
950,31.666667,125,135.109,35,7,false
950,31.666667,55,133.036,399,7,false
950,31.666667,146,110.607,349,7,false
950,31.666667,110,101.148,363,7,false
950,31.666667,202,77.064,338,7,false
950,31.666667,269,73.777,170,7,false
950,31.666667,172,62.599,196,7,false
950,31.666667,179,43.326,290,7,false
950,31.666667,97,38.154,323,7,false
951,31.700000,121,495.609,68,7,true
951,31.700000,206,456.106,448,7,true
951,31.700000,238,436.695,398,7,true
951,31.700000,129,484.646,71,7,true
951,31.700000,85,429.839,100,7,true
951,31.700000,259,352.877,439,7,false
951,31.700000,70,341.513,180,7,false
951,31.700000,236,379.420,18,7,false
951,31.700000,164,327.431,318,7,false
951,31.700000,177,264.892,495,7,false
951,31.700000,296,239.157,444,7,false
951,31.700000,208,161.214,463,7,false
951,31.700000,19,153.174,476,7,false
951,31.700000,283,142.598,356,7,false
951,31.700000,125,142.615,35,7,false
951,31.700000,55,140.862,399,7,false
951,31.700000,146,117.981,349,7,false
951,31.700000,110,108.929,363,7,false
951,31.700000,202,84.070,338,7,false
951,31.700000,269,80.484,170,7,false
951,31.700000,172,69.554,196,7,false
951,31.700000,179,50.546,290,7,false
951,31.700000,97,45.785,323,7,false
951,31.700000,50,8.314,315,7,false
952,31.733333,206,461.807,448,7,true
952,31.733333,238,442.441,398,7,true
952,31.733333,129,491.989,71,7,true
952,31.733333,85,436.886,100,7,true
952,31.733333,259,359.067,439,7,false
952,31.733333,70,347.722,180,7,false
952,31.733333,236,386.579,18,7,false
952,31.733333,164,334.873,318,7,false
952,31.733333,177,271.515,495,7,false
952,31.733333,296,247.129,444,7,false
952,31.733333,208,167.931,463,7,false
952,31.733333,19,160.136,476,7,false
952,31.733333,283,149.080,356,7,false
952,31.733333,125,150.121,35,7,false
952,31.733333,55,148.687,399,7,false
952,31.733333,146,125.355,349,7,false
952,31.733333,110,116.709,363,7,false
952,31.733333,202,91.076,338,7,false
952,31.733333,269,87.191,170,7,false
952,31.733333,172,76.510,196,7,false
952,31.733333,179,57.767,290,7,false
952,31.733333,97,53.416,323,7,false
952,31.733333,50,16.627,315,7,false
953,31.766667,206,467.509,448,7,true
953,31.766667,238,448.187,398,7,true
953,31.766667,129,499.332,71,7,true
953,31.766667,85,443.933,100,7,true
953,31.766667,259,365.258,439,7,false
953,31.766667,70,353.932,180,7,false
953,31.766667,236,393.738,18,7,false
953,31.766667,164,342.315,318,7,false
953,31.766667,177,278.137,495,7,false
953,31.766667,296,255.101,444,7,false
953,31.766667,208,174.648,463,7,false
953,31.766667,19,167.099,476,7,false
953,31.766667,283,155.562,356,7,false
953,31.766667,125,157.627,35,7,false
953,31.766667,55,156.513,399,7,false
953,31.766667,146,132.729,349,7,false
953,31.766667,110,124.490,363,7,false
953,31.766667,202,98.082,338,7,false
953,31.766667,269,93.899,170,7,false
953,31.766667,172,83.465,196,7,false
953,31.766667,179,64.988,290,7,false
953,31.766667,97,61.047,323,7,false
953,31.766667,50,24.941,315,7,false
954,31.800000,206,473.210,448,7,true
954,31.800000,238,453.933,398,7,true
954,31.800000,85,450.979,100,7,true
954,31.800000,259,371.449,439,7,false
954,31.800000,70,360.141,180,7,false
954,31.800000,236,400.897,18,7,true
954,31.800000,164,349.756,318,7,false
954,31.800000,177,284.759,495,7,false
954,31.800000,296,263.073,444,7,false
954,31.800000,208,181.365,463,7,false
954,31.800000,19,174.061,476,7,false
954,31.800000,283,162.044,356,7,false
954,31.800000,125,165.133,35,7,false
954,31.800000,55,164.339,399,7,false
954,31.800000,146,140.102,349,7,false
954,31.800000,110,132.271,363,7,false
954,31.800000,202,105.087,338,7,false
954,31.800000,269,100.606,170,7,false
954,31.800000,172,90.421,196,7,false
954,31.800000,179,72.209,290,7,false
954,31.800000,97,68.678,323,7,false
954,31.800000,50,33.254,315,7,false
954,31.800000,61,5.891,438,7,false
955,31.833333,206,478.911,448,7,true
955,31.833333,238,459.679,398,7,true
955,31.833333,85,458.026,100,7,true
955,31.833333,259,377.640,439,7,false
955,31.833333,70,366.350,180,7,false
955,31.833333,236,408.056,18,7,true
955,31.833333,164,357.198,318,7,false
955,31.833333,177,291.382,495,7,false
955,31.833333,296,271.045,444,7,false
955,31.833333,208,188.082,463,7,false
955,31.833333,19,181.024,476,7,false
955,31.833333,283,168.525,356,7,false
955,31.833333,125,172.640,35,7,false
955,31.833333,55,172.164,399,7,false
955,31.833333,146,147.476,349,7,false
955,31.833333,110,140.051,363,7,false
955,31.833333,202,112.093,338,7,false
955,31.833333,269,107.313,170,7,false
955,31.833333,172,97.376,196,7,false
955,31.833333,179,79.430,290,7,false
955,31.833333,97,76.308,323,7,false
955,31.833333,50,41.568,315,7,false
955,31.833333,61,11.782,438,7,false
956,31.866667,206,484.613,448,7,true
956,31.866667,238,465.425,398,7,true
956,31.866667,85,465.072,100,7,true
956,31.866667,259,383.831,439,7,false
956,31.866667,70,372.560,180,7,false
956,31.866667,236,415.215,18,7,true
956,31.866667,164,364.639,318,7,false
956,31.866667,177,298.004,495,7,false
956,31.866667,296,279.016,444,7,false
956,31.866667,208,194.800,463,7,false
956,31.866667,19,187.986,476,7,false
956,31.866667,283,175.007,356,7,false
956,31.866667,125,180.146,35,7,false
956,31.866667,55,179.990,399,7,false
956,31.866667,146,154.850,349,7,false
956,31.866667,110,147.832,363,7,false
956,31.866667,202,119.099,338,7,false
956,31.866667,269,114.020,170,7,false
956,31.866667,172,104.332,196,7,false
956,31.866667,179,86.651,290,7,false
956,31.866667,97,83.939,323,7,false
956,31.866667,50,49.881,315,7,false
956,31.866667,61,17.672,438,7,false
956,31.866667,295,6.472,26,7,false
957,31.900000,206,490.314,448,7,true
957,31.900000,238,471.171,398,7,true
957,31.900000,85,472.119,100,7,true
957,31.900000,259,390.021,439,7,false
957,31.900000,70,378.769,180,7,false
957,31.900000,236,422.374,18,7,true
957,31.900000,164,372.081,318,7,false
957,31.900000,177,304.626,495,7,false
957,31.900000,296,286.988,444,7,false
957,31.900000,208,201.517,463,7,false
957,31.900000,19,194.949,476,7,false
957,31.900000,283,181.489,356,7,false
957,31.900000,125,187.652,35,7,false
957,31.900000,55,187.816,399,7,false
957,31.900000,146,162.224,349,7,false
957,31.900000,110,155.613,363,7,false
957,31.900000,202,126.105,338,7,false
957,31.900000,269,120.727,170,7,false
957,31.900000,172,111.287,196,7,false
957,31.900000,179,93.872,290,7,false
957,31.900000,97,91.570,323,7,false
957,31.900000,50,58.195,315,7,false
957,31.900000,61,23.563,438,7,false
957,31.900000,295,12.945,26,7,false
957,31.900000,274,6.600,52,7,false
958,31.933333,206,496.015,448,7,true
958,31.933333,238,476.917,398,7,true
958,31.933333,85,479.165,100,7,true
958,31.933333,259,396.212,439,7,false
958,31.933333,70,384.978,180,7,false
958,31.933333,236,429.533,18,7,true
958,31.933333,164,379.523,318,7,false
958,31.933333,177,311.249,495,7,false
958,31.933333,296,294.960,444,7,false
958,31.933333,208,208.234,463,7,false
958,31.933333,19,201.911,476,7,false
958,31.933333,283,187.971,356,7,false
958,31.933333,125,195.158,35,7,false
958,31.933333,55,195.641,399,7,false
958,31.933333,146,169.598,349,7,false
958,31.933333,110,163.393,363,7,false
958,31.933333,202,133.111,338,7,false
958,31.933333,269,127.434,170,7,false
958,31.933333,172,118.242,196,7,false
958,31.933333,179,101.093,290,7,false
958,31.933333,97,99.201,323,7,false
958,31.933333,50,66.508,315,7,false
958,31.933333,61,29.454,438,7,false
958,31.933333,295,19.417,26,7,false
958,31.933333,274,13.201,52,7,false
959,31.966667,238,482.663,398,7,true
959,31.966667,85,486.212,100,7,true
959,31.966667,259,402.403,439,7,true
959,31.966667,70,391.188,180,7,false
959,31.966667,236,436.691,18,7,true
959,31.966667,164,386.964,318,7,false
959,31.966667,177,317.871,495,7,false
959,31.966667,296,302.932,444,7,false
959,31.966667,208,214.951,463,7,false
959,31.966667,19,208.874,476,7,false
959,31.966667,283,194.452,356,7,false
959,31.966667,125,202.664,35,7,false
959,31.966667,55,203.467,399,7,false
959,31.966667,146,176.971,349,7,false
959,31.966667,110,171.174,363,7,false
959,31.966667,202,140.117,338,7,false
959,31.966667,269,134.141,170,7,false
959,31.966667,172,125.198,196,7,false
959,31.966667,179,108.314,290,7,false
959,31.966667,97,106.832,323,7,false
959,31.966667,50,74.822,315,7,false
959,31.966667,61,35.345,438,7,false
959,31.966667,295,25.890,26,7,false
959,31.966667,274,19.801,52,7,false
960,32.000000,238,488.409,398,7,true
960,32.000000,85,493.258,100,7,true
960,32.000000,259,408.594,439,7,true
960,32.000000,70,397.397,180,7,false
960,32.000000,236,443.850,18,7,true
960,32.000000,164,394.406,318,7,false
960,32.000000,177,324.493,495,7,false
960,32.000000,296,310.904,444,7,false
960,32.000000,208,221.669,463,7,false
960,32.000000,19,215.836,476,7,false
960,32.000000,283,200.934,356,7,false
960,32.000000,125,210.170,35,7,false
960,32.000000,55,211.293,399,7,false
960,32.000000,146,184.345,349,7,false
960,32.000000,110,178.954,363,7,false
960,32.000000,202,147.122,338,7,false
960,32.000000,269,140.848,170,7,false
960,32.000000,172,132.153,196,7,false
960,32.000000,179,115.535,290,7,false
960,32.000000,97,114.463,323,7,false
960,32.000000,50,83.135,315,7,false
960,32.000000,61,41.236,438,7,false
960,32.000000,295,32.362,26,7,false
960,32.000000,274,26.402,52,7,false
961,32.033333,238,494.155,398,7,true
961,32.033333,259,414.785,439,7,true
961,32.033333,70,403.606,180,7,true
961,32.033333,236,451.009,18,7,true
961,32.033333,164,401.848,318,7,true
961,32.033333,177,331.116,495,7,false
961,32.033333,296,318.876,444,7,false
961,32.033333,208,228.386,463,7,false
961,32.033333,19,222.799,476,7,false
961,32.033333,283,207.416,356,7,false
961,32.033333,125,217.676,35,7,false
961,32.033333,55,219.118,399,7,false
961,32.033333,146,191.719,349,7,false
961,32.033333,110,186.735,363,7,false
961,32.033333,202,154.128,338,7,false
961,32.033333,269,147.555,170,7,false
961,32.033333,172,139.109,196,7,false
961,32.033333,179,122.756,290,7,false
961,32.033333,97,122.093,323,7,false
961,32.033333,50,91.449,315,7,false
961,32.033333,61,47.126,438,7,false
961,32.033333,295,38.835,26,7,false
961,32.033333,274,33.002,52,7,false
962,32.066667,238,499.901,398,7,true
962,32.066667,259,420.976,439,7,true
962,32.066667,70,409.816,180,7,true
962,32.066667,236,458.168,18,7,true
962,32.066667,164,409.289,318,7,true
962,32.066667,177,337.738,495,7,false
962,32.066667,296,326.848,444,7,false
962,32.066667,208,235.103,463,7,false
962,32.066667,19,229.761,476,7,false
962,32.066667,283,213.898,356,7,false
962,32.066667,125,225.182,35,7,false
962,32.066667,55,226.944,399,7,false
962,32.066667,146,199.093,349,7,false
962,32.066667,110,194.516,363,7,false
962,32.066667,202,161.134,338,7,false
962,32.066667,269,154.262,170,7,false
962,32.066667,172,146.064,196,7,false
962,32.066667,179,129.977,290,7,false
962,32.066667,97,129.724,323,7,false
962,32.066667,50,99.763,315,7,false
962,32.066667,61,53.017,438,7,false
962,32.066667,295,45.307,26,7,false
962,32.066667,274,39.603,52,7,false
963,32.100000,259,427.166,439,7,true
963,32.100000,70,416.025,180,7,true
963,32.100000,236,465.327,18,7,true
963,32.100000,164,416.731,318,7,true
963,32.100000,177,344.360,495,7,false
963,32.100000,296,334.820,444,7,false
963,32.100000,208,241.820,463,7,false
963,32.100000,19,236.723,476,7,false
963,32.100000,283,220.379,356,7,false
963,32.100000,125,232.688,35,7,false
963,32.100000,55,234.769,399,7,false
963,32.100000,146,206.467,349,7,false
963,32.100000,110,202.296,363,7,false
963,32.100000,202,168.140,338,7,false
963,32.100000,269,160.969,170,7,false
963,32.100000,172,153.020,196,7,false
963,32.100000,179,137.198,290,7,false
963,32.100000,97,137.355,323,7,false
963,32.100000,50,108.076,315,7,false
963,32.100000,61,58.908,438,7,false
963,32.100000,295,51.780,26,7,false
963,32.100000,274,46.203,52,7,false
963,32.100000,169,6.232,336,7,false
964,32.133333,259,433.357,439,7,true
964,32.133333,70,422.234,180,7,true
964,32.133333,236,472.486,18,7,true
964,32.133333,164,424.172,318,7,true
964,32.133333,177,350.983,495,7,false
964,32.133333,296,342.792,444,7,false
964,32.133333,208,248.538,463,7,false
964,32.133333,19,243.686,476,7,false
964,32.133333,283,226.861,356,7,false
964,32.133333,125,240.194,35,7,false
964,32.133333,55,242.595,399,7,false
964,32.133333,146,213.840,349,7,false
964,32.133333,110,210.077,363,7,false
964,32.133333,202,175.146,338,7,false
964,32.133333,269,167.676,170,7,false
964,32.133333,172,159.975,196,7,false
964,32.133333,179,144.419,290,7,false
964,32.133333,97,144.986,323,7,false
964,32.133333,50,116.390,315,7,false
964,32.133333,61,64.799,438,7,false
964,32.133333,295,58.252,26,7,false
964,32.133333,274,52.804,52,7,false
964,32.133333,169,12.463,336,7,false
965,32.166667,259,439.548,439,7,true
965,32.166667,70,428.444,180,7,true
965,32.166667,236,479.645,18,7,true
965,32.166667,164,431.614,318,7,true
965,32.166667,177,357.605,495,7,false
965,32.166667,296,350.763,444,7,false
965,32.166667,208,255.255,463,7,false
965,32.166667,19,250.648,476,7,false
965,32.166667,283,233.343,356,7,false
965,32.166667,125,247.700,35,7,false
965,32.166667,55,250.421,399,7,false
965,32.166667,146,221.214,349,7,false
965,32.166667,110,217.858,363,7,false
965,32.166667,202,182.152,338,7,false
965,32.166667,269,174.383,170,7,false
965,32.166667,172,166.931,196,7,false
965,32.166667,179,151.639,290,7,false
965,32.166667,97,152.617,323,7,false
965,32.166667,50,124.703,315,7,false
965,32.166667,61,70.690,438,7,false
965,32.166667,295,64.725,26,7,false
965,32.166667,274,59.404,52,7,false
965,32.166667,169,18.695,336,7,false
965,32.166667,191,7.550,492,7,false
966,32.200000,259,445.739,439,7,true
966,32.200000,70,434.653,180,7,true
966,32.200000,236,486.804,18,7,true
966,32.200000,164,439.056,318,7,true
966,32.200000,177,364.227,495,7,false
966,32.200000,296,358.735,444,7,false
966,32.200000,208,261.972,463,7,false
966,32.200000,19,257.611,476,7,false
966,32.200000,283,239.825,356,7,false
966,32.200000,125,255.206,35,7,false
966,32.200000,55,258.246,399,7,false
966,32.200000,146,228.588,349,7,false
966,32.200000,110,225.638,363,7,false
966,32.200000,202,189.157,338,7,false
966,32.200000,269,181.090,170,7,false
966,32.200000,172,173.886,196,7,false
966,32.200000,179,158.860,290,7,false
966,32.200000,97,160.248,323,7,false
966,32.200000,50,133.017,315,7,false
966,32.200000,61,76.580,438,7,false
966,32.200000,295,71.197,26,7,false
966,32.200000,274,66.005,52,7,false
966,32.200000,169,24.926,336,7,false
966,32.200000,191,15.101,492,7,false
967,32.233333,259,451.930,439,7,true
967,32.233333,70,440.862,180,7,true
967,32.233333,236,493.962,18,7,true
967,32.233333,164,446.497,318,7,true
967,32.233333,177,370.849,495,7,false
967,32.233333,296,366.707,444,7,false
967,32.233333,208,268.689,463,7,false
967,32.233333,19,264.573,476,7,false
967,32.233333,283,246.306,356,7,false
967,32.233333,125,262.712,35,7,false
967,32.233333,55,266.072,399,7,false
967,32.233333,146,235.962,349,7,false
967,32.233333,110,233.419,363,7,false
967,32.233333,202,196.163,338,7,false
967,32.233333,269,187.797,170,7,false
967,32.233333,172,180.841,196,7,false
967,32.233333,179,166.081,290,7,false
967,32.233333,97,167.878,323,7,false
967,32.233333,50,141.330,315,7,false
967,32.233333,61,82.471,438,7,false
967,32.233333,295,77.670,26,7,false
967,32.233333,274,72.605,52,7,false
967,32.233333,169,31.158,336,7,false
967,32.233333,191,22.651,492,7,false
967,32.233333,90,6.889,43,7,false
968,32.266667,259,458.120,439,7,true
968,32.266667,70,447.072,180,7,true
968,32.266667,164,453.939,318,7,true
968,32.266667,177,377.472,495,7,false
968,32.266667,296,374.679,444,7,false
968,32.266667,208,275.406,463,7,false
968,32.266667,19,271.536,476,7,false
968,32.266667,283,252.788,356,7,false
968,32.266667,125,270.218,35,7,false
968,32.266667,55,273.898,399,7,false
968,32.266667,146,243.336,349,7,false
968,32.266667,110,241.199,363,7,false
968,32.266667,202,203.169,338,7,false
968,32.266667,269,194.504,170,7,false
968,32.266667,172,187.797,196,7,false
968,32.266667,179,173.302,290,7,false
968,32.266667,97,175.509,323,7,false
968,32.266667,50,149.644,315,7,false
968,32.266667,61,88.362,438,7,false
968,32.266667,295,84.142,26,7,false
968,32.266667,274,79.206,52,7,false
968,32.266667,169,37.389,336,7,false
968,32.266667,191,30.202,492,7,false
968,32.266667,90,13.779,43,7,false
969,32.300000,259,464.311,439,7,true
969,32.300000,70,453.281,180,7,true
969,32.300000,164,461.381,318,7,true
969,32.300000,177,384.094,495,7,false
969,32.300000,296,382.651,444,7,false
969,32.300000,208,282.124,463,7,false
969,32.300000,19,278.498,476,7,false
969,32.300000,283,259.270,356,7,false
969,32.300000,125,277.724,35,7,false
969,32.300000,55,281.723,399,7,false
969,32.300000,146,250.709,349,7,false
969,32.300000,110,248.980,363,7,false
969,32.300000,202,210.175,338,7,false
969,32.300000,269,201.211,170,7,false
969,32.300000,172,194.752,196,7,false
969,32.300000,179,180.523,290,7,false
969,32.300000,97,183.140,323,7,false
969,32.300000,50,157.957,315,7,false
969,32.300000,61,94.253,438,7,false
969,32.300000,295,90.614,26,7,false
969,32.300000,274,85.806,52,7,false
969,32.300000,169,43.621,336,7,false
969,32.300000,191,37.752,492,7,false
969,32.300000,90,20.668,43,7,false
970,32.333333,259,470.502,439,7,true
970,32.333333,70,459.490,180,7,true
970,32.333333,164,468.822,318,7,true
970,32.333333,177,390.716,495,7,false
970,32.333333,296,390.623,444,7,false
970,32.333333,208,288.841,463,7,false
970,32.333333,19,285.461,476,7,false
970,32.333333,283,265.752,356,7,false
970,32.333333,125,285.231,35,7,false
